ID,KenmerkenHuishouden,RegioS,Perioden,ParticuliereHuishoudens_1,ParticuliereHuishoudensRelatief_2,TotaalVermogen_3,GemiddeldVermogen_4,MediaanVermogen_5,Regionaam,RegioType
144901,1021230,PV23,2012JJ00,104.1,22,14.7,141.1,138.8,Overijssel,Province
144902,1021230,PV23,2013JJ00,104.2,22,12.4,118.6,115.9,Overijssel,Province
144903,1021230,PV23,2014JJ00,103.9,22,12.3,118.2,115.5,Overijssel,Province
144904,1021230,PV23,2015JJ00,104.8,22,13.0,124.3,121.6,Overijssel,Province
144905,1021230,PV23,2016JJ00,105.4,22,13.8,131.0,128.2,Overijssel,Province
144906,1021230,PV23,2017JJ00,106.1,22,15.3,144.2,141.2,Overijssel,Province
144907,1021230,PV23,2018JJ00,106.4,21,17.3,162.7,159.5,Overijssel,Province
144908,1021230,PV23,2019JJ00,106.3,21,19.4,183.0,179.4,Overijssel,Province
144909,1021230,PV24,2011JJ00,30.5,19,4.6,149.8,144.9,Flevoland,Province
144910,1021230,PV24,2012JJ00,30.5,19,4.1,133.8,128.5,Flevoland,Province
144911,1021230,PV24,2013JJ00,30.0,19,3.4,112.2,107.0,Flevoland,Province
144912,1021230,PV24,2014JJ00,30.7,19,3.5,112.3,106.9,Flevoland,Province
144913,1021230,PV24,2015JJ00,31.9,19,3.8,118.6,113.6,Flevoland,Province
144914,1021230,PV24,2016JJ00,32.3,20,4.0,124.9,119.5,Flevoland,Province
144915,1021230,PV24,2017JJ00,33.0,20,4.5,138.0,132.3,Flevoland,Province
144916,1021230,PV24,2018JJ00,33.5,20,5.2,156.1,150.1,Flevoland,Province
144917,1021230,PV24,2019JJ00,35.4,21,6.2,176.1,169.6,Flevoland,Province
144918,1021230,PV25,2011JJ00,177.0,21,28.3,159.6,158.4,Gelderland,Province
144919,1021230,PV25,2012JJ00,178.6,21,25.4,142.4,140.7,Gelderland,Province
144920,1021230,PV25,2013JJ00,179.9,21,21.5,119.3,117.0,Gelderland,Province
144921,1021230,PV25,2014JJ00,180.9,21,21.5,118.7,116.2,Gelderland,Province
144922,1021230,PV25,2015JJ00,182.2,21,22.7,124.6,121.9,Gelderland,Province
144923,1021230,PV25,2016JJ00,183.6,21,24.1,131.1,128.3,Gelderland,Province
144924,1021230,PV25,2017JJ00,186.0,21,26.9,144.4,141.6,Gelderland,Province
144925,1021230,PV25,2018JJ00,187.7,21,30.6,163.2,160.2,Gelderland,Province
144926,1021230,PV25,2019JJ00,189.4,21,34.8,183.7,180.4,Gelderland,Province
144927,1021230,PV26,2011JJ00,105.2,19,16.7,159.0,157.4,Utrecht,Province
144928,1021230,PV26,2012JJ00,106.3,19,15.0,141.5,139.5,Utrecht,Province
144929,1021230,PV26,2013JJ00,107.4,19,12.7,118.4,115.1,Utrecht,Province
144930,1021230,PV26,2014JJ00,107.8,19,12.7,117.6,114.3,Utrecht,Province
144931,1021230,PV26,2015JJ00,109.2,19,13.5,123.6,120.4,Utrecht,Province
144932,1021230,PV26,2016JJ00,110.4,19,14.4,130.3,127.0,Utrecht,Province
144933,1021230,PV26,2017JJ00,113.5,19,16.3,143.6,139.9,Utrecht,Province
144934,1021230,PV26,2018JJ00,116.5,20,19.0,162.8,159.4,Utrecht,Province
144935,1021230,PV26,2019JJ00,120.2,20,22.1,183.9,180.4,Utrecht,Province
144936,1021230,PV27,2011JJ00,215.8,17,34.0,157.5,155.2,Noord-Holland,Province
144937,1021230,PV27,2012JJ00,219.5,17,30.7,140.1,137.2,Noord-Holland,Province
144938,1021230,PV27,2013JJ00,224.6,18,26.3,117.1,113.6,Noord-Holland,Province
144939,1021230,PV27,2014JJ00,227.9,18,26.6,116.6,113.0,Noord-Holland,Province
144940,1021230,PV27,2015JJ00,231.6,18,28.4,122.7,119.0,Noord-Holland,Province
144941,1021230,PV27,2016JJ00,235.1,18,30.4,129.2,125.3,Noord-Holland,Province
144942,1021230,PV27,2017JJ00,239.2,18,34.1,142.6,138.7,Noord-Holland,Province
144943,1021230,PV27,2018JJ00,242.8,18,39.4,162.2,158.7,Noord-Holland,Province
144944,1021230,PV27,2019JJ00,244.7,18,44.9,183.7,180.1,Noord-Holland,Province
144945,1021230,PV28,2011JJ00,278.7,18,43.4,155.5,152.2,Zuid-Holland,Province
144946,1021230,PV28,2012JJ00,282.7,18,39.1,138.2,134.5,Zuid-Holland,Province
144947,1021230,PV28,2013JJ00,286.0,18,33.0,115.5,111.0,Zuid-Holland,Province
144948,1021230,PV28,2014JJ00,286.7,18,32.9,114.9,110.5,Zuid-Holland,Province
144949,1021230,PV28,2015JJ00,289.9,18,35.1,121.2,116.6,Zuid-Holland,Province
144950,1021230,PV28,2016JJ00,290.9,18,37.2,127.8,123.3,Zuid-Holland,Province
144951,1021230,PV28,2017JJ00,292.5,18,41.3,141.3,136.8,Zuid-Holland,Province
144952,1021230,PV28,2018JJ00,295.2,18,47.3,160.4,155.8,Zuid-Holland,Province
144953,1021230,PV28,2019JJ00,300.8,18,54.5,181.1,176.4,Zuid-Holland,Province
144954,1021230,PV29,2011JJ00,42.5,25,6.7,156.5,153.6,Zeeland,Province
144955,1021230,PV29,2012JJ00,42.5,25,5.9,139.9,137.2,Zeeland,Province
144956,1021230,PV29,2013JJ00,42.4,25,5.0,118.3,115.6,Zeeland,Province
144957,1021230,PV29,2014JJ00,42.1,25,5.0,118.2,115.7,Zeeland,Province
144958,1021230,PV29,2015JJ00,42.1,25,5.2,124.4,122.1,Zeeland,Province
144959,1021230,PV29,2016JJ00,42.1,25,5.5,130.8,128.1,Zeeland,Province
144960,1021230,PV29,2017JJ00,41.8,24,6.0,144.0,141.3,Zeeland,Province
144961,1021230,PV29,2018JJ00,41.5,24,6.7,162.1,158.8,Zeeland,Province
144962,1021230,PV29,2019JJ00,40.9,24,7.5,182.4,178.9,Zeeland,Province
144963,1021230,PV30,2011JJ00,222.9,21,35.9,160.9,160.3,Noord-Brabant,Province
144964,1021230,PV30,2012JJ00,224.0,21,32.1,143.5,142.4,Noord-Brabant,Province
144965,1021230,PV30,2013JJ00,225.9,21,27.2,120.3,118.4,Noord-Brabant,Province
144966,1021230,PV30,2014JJ00,226.9,21,27.2,119.9,117.9,Noord-Brabant,Province
144967,1021230,PV30,2015JJ00,228.9,21,28.8,125.9,123.8,Noord-Brabant,Province
144968,1021230,PV30,2016JJ00,231.2,21,30.6,132.5,130.4,Noord-Brabant,Province
144969,1021230,PV30,2017JJ00,234.1,21,34.1,145.8,143.7,Noord-Brabant,Province
144970,1021230,PV30,2018JJ00,238.3,21,39.3,164.8,162.6,Noord-Brabant,Province
144971,1021230,PV30,2019JJ00,240.5,21,44.6,185.4,182.9,Noord-Brabant,Province
144972,1021230,PV31,2011JJ00,116.9,23,18.6,158.9,157.2,Limburg,Province
144973,1021230,PV31,2012JJ00,116.9,23,16.7,142.8,141.2,Limburg,Province
144974,1021230,PV31,2013JJ00,116.1,23,14.0,120.4,118.5,Limburg,Province
144975,1021230,PV31,2014JJ00,115.7,23,13.9,120.1,118.3,Limburg,Province
144976,1021230,PV31,2015JJ00,116.0,23,14.6,126.0,124.3,Limburg,Province
144977,1021230,PV31,2016JJ00,116.5,23,15.4,132.5,130.5,Limburg,Province
144978,1021230,PV31,2017JJ00,116.7,23,17.0,145.5,143.4,Limburg,Province
144979,1021230,PV31,2018JJ00,117.1,23,19.2,164.2,161.8,Limburg,Province
144980,1021230,PV31,2019JJ00,115.9,22,21.4,184.4,181.3,Limburg,Province
148896,1021240,PV20,2011JJ00,36.2,13,22.4,620.0,386.0,Groningen,Province
148897,1021240,PV20,2012JJ00,37.0,13,21.9,591.1,366.8,Groningen,Province
148898,1021240,PV20,2013JJ00,38.2,14,21.5,563.5,336.9,Groningen,Province
148899,1021240,PV20,2014JJ00,38.3,14,22.0,575.8,339.3,Groningen,Province
148900,1021240,PV20,2015JJ00,38.2,14,22.8,595.0,346.4,Groningen,Province
148901,1021240,PV20,2016JJ00,37.9,13,23.7,625.5,359.8,Groningen,Province
148902,1021240,PV20,2017JJ00,37.0,13,23.7,640.0,382.8,Groningen,Province
148903,1021240,PV20,2018JJ00,35.1,12,25.0,710.3,417.3,Groningen,Province
148904,1021240,PV20,2019JJ00,33.8,12,25.4,749.7,448.0,Groningen,Province
148905,1021240,PV21,2011JJ00,52.5,19,29.8,567.8,385.3,Fryslân,Province
148906,1021240,PV21,2012JJ00,53.7,19,29.4,548.8,365.9,Fryslân,Province
148907,1021240,PV21,2013JJ00,54.6,19,28.8,527.8,337.2,Fryslân,Province
148908,1021240,PV21,2014JJ00,54.1,19,28.9,535.3,337.7,Fryslân,Province
148909,1021240,PV21,2015JJ00,53.4,19,29.1,543.8,345.3,Fryslân,Province
148910,1021240,PV21,2016JJ00,52.9,19,29.7,562.4,356.6,Fryslân,Province
148911,1021240,PV21,2017JJ00,52.4,18,30.7,585.4,377.4,Fryslân,Province
148912,1021240,PV21,2018JJ00,51.0,18,32.4,635.7,408.7,Fryslân,Province
148913,1021240,PV21,2019JJ00,49.6,17,33.6,678.7,441.3,Fryslân,Province
148914,1021240,PV22,2011JJ00,43.5,21,24.1,554.2,385.8,Drenthe,Province
148915,1021240,PV22,2012JJ00,44.1,21,23.5,534.0,365.0,Drenthe,Province
148916,1021240,PV22,2013JJ00,44.4,21,22.7,511.1,336.4,Drenthe,Province
148917,1021240,PV22,2014JJ00,44.1,21,22.9,518.8,334.4,Drenthe,Province
148918,1021240,PV22,2015JJ00,43.9,21,23.3,530.9,343.5,Drenthe,Province
148919,1021240,PV22,2016JJ00,43.4,20,23.9,551.3,354.5,Drenthe,Province
148920,1021240,PV22,2017JJ00,42.4,20,24.8,583.4,377.2,Drenthe,Province
148921,1021240,PV22,2018JJ00,41.0,19,26.1,636.4,409.5,Drenthe,Province
148922,1021240,PV22,2019JJ00,40.2,19,27.1,672.9,439.5,Drenthe,Province
148923,1021240,PV23,2011JJ00,95.7,20,55.9,583.7,392.5,Overijssel,Province
148924,1021240,PV23,2012JJ00,97.0,20,55.7,574.2,371.7,Overijssel,Province
148925,1021240,PV23,2013JJ00,97.8,20,54.1,553.1,341.2,Overijssel,Province
148926,1021240,PV23,2014JJ00,98.7,21,54.7,554.2,341.7,Overijssel,Province
148927,1021240,PV23,2015JJ00,98.9,20,56.2,568.3,350.7,Overijssel,Province
148928,1021240,PV23,2016JJ00,99.4,20,58.8,592.0,362.5,Overijssel,Province
148929,1021240,PV23,2017JJ00,98.3,20,61.1,622.0,383.5,Overijssel,Province
148930,1021240,PV23,2018JJ00,96.2,19,64.7,672.4,414.6,Overijssel,Province
148931,1021240,PV23,2019JJ00,94.5,19,67.8,717.8,447.7,Overijssel,Province
148932,1021240,PV24,2011JJ00,16.8,11,10.7,639.3,394.3,Flevoland,Province
148933,1021240,PV24,2012JJ00,17.3,11,11.0,632.7,375.0,Flevoland,Province
148934,1021240,PV24,2013JJ00,17.9,11,10.8,605.8,341.8,Flevoland,Province
148935,1021240,PV24,2014JJ00,18.5,11,11.3,611.9,343.5,Flevoland,Province
148936,1021240,PV24,2015JJ00,19.2,12,11.9,622.6,349.6,Flevoland,Province
148937,1021240,PV24,2016JJ00,19.5,12,12.6,644.7,362.5,Flevoland,Province
148938,1021240,PV24,2017JJ00,19.6,12,13.2,670.2,381.5,Flevoland,Province
148939,1021240,PV24,2018JJ00,20.0,12,14.4,720.0,413.1,Flevoland,Province
148940,1021240,PV24,2019JJ00,20.9,12,15.5,744.1,440.4,Flevoland,Province
148941,1021240,PV25,2011JJ00,202.0,24,122.4,605.8,406.8,Gelderland,Province
148942,1021240,PV25,2012JJ00,201.4,23,118.5,588.3,385.0,Gelderland,Province
148943,1021240,PV25,2013JJ00,200.6,23,113.2,564.2,353.1,Gelderland,Province
148944,1021240,PV25,2014JJ00,199.1,23,113.5,570.0,352.8,Gelderland,Province
148945,1021240,PV25,2015JJ00,198.9,23,115.7,581.6,360.8,Gelderland,Province
148946,1021240,PV25,2016JJ00,198.3,22,119.5,602.6,373.5,Gelderland,Province
148947,1021240,PV25,2017JJ00,196.3,22,123.2,627.8,393.8,Gelderland,Province
148948,1021240,PV25,2018JJ00,195.3,22,132.9,680.3,426.8,Gelderland,Province
148949,1021240,PV25,2019JJ00,195.2,21,140.2,718.0,457.7,Gelderland,Province
148950,1021240,PV26,2011JJ00,125.0,23,86.8,694.5,428.4,Utrecht,Province
148951,1021240,PV26,2012JJ00,126.0,22,85.4,677.9,405.9,Utrecht,Province
148952,1021240,PV26,2013JJ00,125.8,22,81.4,647.2,374.7,Utrecht,Province
148953,1021240,PV26,2014JJ00,126.0,22,82.1,651.6,374.0,Utrecht,Province
148954,1021240,PV26,2015JJ00,128.3,22,85.2,664.1,382.9,Utrecht,Province
148955,1021240,PV26,2016JJ00,130.7,23,89.6,685.8,397.3,Utrecht,Province
148956,1021240,PV26,2017JJ00,135.8,23,96.9,713.6,418.8,Utrecht,Province
148957,1021240,PV26,2018JJ00,142.5,24,107.8,756.5,452.4,Utrecht,Province
148958,1021240,PV26,2019JJ00,146.8,25,115.8,788.6,483.6,Utrecht,Province
148959,1021240,PV27,2011JJ00,237.7,19,185.5,780.3,427.0,Noord-Holland,Province
148960,1021240,PV27,2012JJ00,239.5,19,181.7,758.7,404.0,Noord-Holland,Province
148961,1021240,PV27,2013JJ00,240.3,19,171.3,713.0,371.9,Noord-Holland,Province
148962,1021240,PV27,2014JJ00,242.8,19,174.5,718.7,372.6,Noord-Holland,Province
148963,1021240,PV27,2015JJ00,249.9,19,183.3,733.3,383.5,Noord-Holland,Province
148964,1021240,PV27,2016JJ00,256.8,20,199.1,775.4,399.5,Noord-Holland,Province
148965,1021240,PV27,2017JJ00,270.9,20,221.9,819.3,424.9,Noord-Holland,Province
148966,1021240,PV27,2018JJ00,286.6,22,245.1,855.3,462.5,Noord-Holland,Province
148967,1021240,PV27,2019JJ00,296.8,22,258.2,870.0,494.3,Noord-Holland,Province
148968,1021240,PV28,2011JJ00,255.0,16,186.8,732.5,417.8,Zuid-Holland,Province
148969,1021240,PV28,2012JJ00,257.6,16,180.4,700.2,394.1,Zuid-Holland,Province
148970,1021240,PV28,2013JJ00,261.6,16,169.9,649.5,363.4,Zuid-Holland,Province
148971,1021240,PV28,2014JJ00,264.6,17,174.3,658.8,364.5,Zuid-Holland,Province
148972,1021240,PV28,2015JJ00,269.5,17,181.9,674.8,373.4,Zuid-Holland,Province
148973,1021240,PV28,2016JJ00,272.9,17,190.8,699.3,387.0,Zuid-Holland,Province
148974,1021240,PV28,2017JJ00,277.4,17,201.1,724.9,409.2,Zuid-Holland,Province
148975,1021240,PV28,2018JJ00,282.5,17,222.4,787.3,442.4,Zuid-Holland,Province
148976,1021240,PV28,2019JJ00,291.5,17,236.6,811.6,473.0,Zuid-Holland,Province
148977,1021240,PV29,2011JJ00,37.9,23,23.2,612.9,403.5,Zeeland,Province
148978,1021240,PV29,2012JJ00,39.1,23,23.4,597.7,382.1,Zeeland,Province
148979,1021240,PV29,2013JJ00,40.7,24,23.5,577.6,354.2,Zeeland,Province
148980,1021240,PV29,2014JJ00,41.7,25,24.4,584.7,354.8,Zeeland,Province
148981,1021240,PV29,2015JJ00,41.9,25,25.0,597.7,365.5,Zeeland,Province
148982,1021240,PV29,2016JJ00,41.6,24,25.7,616.9,377.2,Zeeland,Province
148983,1021240,PV29,2017JJ00,40.9,24,26.5,647.4,397.5,Zeeland,Province
148984,1021240,PV29,2018JJ00,39.3,23,27.7,705.2,429.9,Zeeland,Province
148985,1021240,PV29,2019JJ00,37.9,22,28.2,744.5,461.4,Zeeland,Province
148986,1021240,PV30,2011JJ00,272.5,26,164.5,603.8,406.8,Noord-Brabant,Province
148987,1021240,PV30,2012JJ00,272.5,26,159.3,584.4,384.1,Noord-Brabant,Province
148988,1021240,PV30,2013JJ00,271.6,25,151.8,558.9,352.3,Noord-Brabant,Province
148989,1021240,PV30,2014JJ00,270.9,25,153.4,566.4,352.2,Noord-Brabant,Province
148990,1021240,PV30,2015JJ00,272.2,25,156.8,576.1,360.9,Noord-Brabant,Province
148991,1021240,PV30,2016JJ00,271.3,25,161.7,596.0,372.8,Noord-Brabant,Province
148992,1021240,PV30,2017JJ00,270.0,24,168.2,623.1,393.6,Noord-Brabant,Province
148993,1021240,PV30,2018JJ00,266.8,24,179.5,672.9,424.9,Noord-Brabant,Province
148994,1021240,PV30,2019JJ00,265.2,23,189.6,714.7,456.0,Noord-Brabant,Province
148995,1021240,PV31,2011JJ00,94.6,19,51.9,548.4,374.3,Limburg,Province
148996,1021240,PV31,2012JJ00,97.2,19,51.2,527.2,353.7,Limburg,Province
148997,1021240,PV31,2013JJ00,100.0,20,50.1,501.5,324.4,Limburg,Province
148998,1021240,PV31,2014JJ00,100.5,20,51.2,509.3,323.5,Limburg,Province
148999,1021240,PV31,2015JJ00,99.3,19,51.6,519.9,334.0,Limburg,Province
149000,1021240,PV31,2016JJ00,100.0,20,54.3,542.7,344.9,Limburg,Province
149001,1021240,PV31,2017JJ00,97.8,19,55.8,570.1,365.6,Limburg,Province
149002,1021240,PV31,2018JJ00,95.7,19,59.8,625.5,398.9,Limburg,Province
149003,1021240,PV31,2019JJ00,92.3,18,61.3,663.6,429.5,Limburg,Province
152919,3000911,PV20,2011JJ00,43.4,16,-1.6,-35.8,-20.9,Groningen,Province
152920,3000911,PV20,2012JJ00,51.0,18,-1.9,-37.6,-23.0,Groningen,Province
152921,3000911,PV20,2013JJ00,61.2,22,-2.6,-42.0,-28.0,Groningen,Province
152922,3000911,PV20,2014JJ00,61.5,22,-2.6,-41.9,-27.3,Groningen,Province
152923,3000911,PV20,2015JJ00,58.8,21,-2.4,-41.0,-25.9,Groningen,Province
152924,3000911,PV20,2016JJ00,55.7,20,-2.2,-40.4,-24.4,Groningen,Province
152925,3000911,PV20,2017JJ00,51.9,18,-2.0,-38.7,-22.4,Groningen,Province
152926,3000911,PV20,2018JJ00,49.0,17,-2.0,-40.3,-21.6,Groningen,Province
152927,3000911,PV20,2019JJ00,45.2,16,-1.8,-40.7,-22.1,Groningen,Province
152928,3000911,PV21,2011JJ00,34.2,12,-1.5,-45.2,-22.6,Fryslân,Province
152929,3000911,PV21,2012JJ00,42.2,15,-1.9,-45.9,-25.8,Fryslân,Province
152930,3000911,PV21,2013JJ00,52.9,19,-2.6,-50.0,-32.9,Fryslân,Province
152931,3000911,PV21,2014JJ00,54.3,19,-2.7,-50.1,-32.7,Fryslân,Province
152932,3000911,PV21,2015JJ00,51.1,18,-2.6,-50.5,-31.2,Fryslân,Province
152933,3000911,PV21,2016JJ00,47.2,17,-2.4,-50.0,-29.1,Fryslân,Province
152934,3000911,PV21,2017JJ00,40.0,14,-2.0,-49.2,-26.2,Fryslân,Province
152935,3000911,PV21,2018JJ00,34.1,12,-1.7,-49.3,-24.1,Fryslân,Province
152936,3000911,PV21,2019JJ00,29.1,10,-1.5,-50.6,-22.8,Fryslân,Province
152937,3000911,PV22,2011JJ00,23.5,11,-1.0,-42.4,-22.3,Drenthe,Province
152938,3000911,PV22,2012JJ00,29.8,14,-1.3,-45.1,-25.6,Drenthe,Province
152939,3000911,PV22,2013JJ00,38.8,18,-2.0,-51.5,-33.5,Drenthe,Province
152940,3000911,PV22,2014JJ00,39.4,19,-2.0,-50.6,-32.8,Drenthe,Province
152941,3000911,PV22,2015JJ00,36.7,17,-1.9,-50.5,-30.9,Drenthe,Province
152942,3000911,PV22,2016JJ00,33.2,16,-1.7,-50.0,-28.9,Drenthe,Province
152943,3000911,PV22,2017JJ00,27.7,13,-1.4,-50.0,-26.9,Drenthe,Province
152944,3000911,PV22,2018JJ00,23.2,11,-1.2,-52.3,-25.2,Drenthe,Province
152945,3000911,PV22,2019JJ00,18.8,9,-1.0,-54.6,-23.9,Drenthe,Province
152946,3000911,PV23,2011JJ00,62.1,13,-2.5,-40.9,-22.5,Overijssel,Province
152947,3000911,PV23,2012JJ00,75.8,16,-3.3,-44.1,-25.7,Overijssel,Province
152948,3000911,PV23,2013JJ00,94.2,20,-4.6,-48.7,-32.9,Overijssel,Province
152949,3000911,PV23,2014JJ00,94.9,20,-4.7,-49.1,-32.0,Overijssel,Province
152950,3000911,PV23,2015JJ00,87.4,18,-4.1,-47.4,-29.6,Overijssel,Province
152951,3000911,PV23,2016JJ00,77.9,16,-3.7,-47.0,-27.2,Overijssel,Province
152952,3000911,PV23,2017JJ00,66.0,13,-3.1,-47.6,-24.7,Overijssel,Province
152953,3000911,PV23,2018JJ00,55.5,11,-2.8,-51.1,-22.8,Overijssel,Province
152954,3000911,PV23,2019JJ00,47.7,10,-2.5,-53.4,-22.0,Overijssel,Province
152955,3000911,PV24,2011JJ00,32.0,20,-1.4,-43.7,-26.0,Flevoland,Province
152956,3000911,PV24,2012JJ00,39.1,24,-1.9,-49.2,-30.0,Flevoland,Province
152957,3000911,PV24,2013JJ00,48.1,30,-2.6,-54.0,-38.8,Flevoland,Province
152958,3000911,PV24,2014JJ00,47.5,29,-2.5,-52.6,-36.9,Flevoland,Province
152959,3000911,PV24,2015JJ00,43.3,26,-2.2,-50.7,-33.9,Flevoland,Province
152960,3000911,PV24,2016JJ00,39.4,24,-2.0,-49.8,-31.1,Flevoland,Province
152961,3000911,PV24,2017JJ00,32.6,19,-1.6,-48.8,-27.4,Flevoland,Province
152962,3000911,PV24,2018JJ00,26.2,15,-1.4,-53.7,-25.4,Flevoland,Province
152963,3000911,PV24,2019JJ00,19.2,11,-1.2,-60.4,-24.2,Flevoland,Province
152964,3000911,PV25,2011JJ00,99.2,12,-4.5,-45.8,-23.0,Gelderland,Province
152965,3000911,PV25,2012JJ00,123.6,14,-6.0,-48.9,-26.9,Gelderland,Province
152966,3000911,PV25,2013JJ00,156.6,18,-8.6,-55.0,-35.1,Gelderland,Province
152967,3000911,PV25,2014JJ00,160.3,18,-8.8,-54.6,-34.4,Gelderland,Province
152968,3000911,PV25,2015JJ00,150.1,17,-8.0,-53.4,-32.0,Gelderland,Province
152969,3000911,PV25,2016JJ00,137.9,16,-7.2,-52.5,-29.8,Gelderland,Province
152970,3000911,PV25,2017JJ00,118.8,13,-6.2,-52.5,-26.7,Gelderland,Province
152971,3000911,PV25,2018JJ00,101.4,11,-5.4,-53.0,-23.8,Gelderland,Province
152972,3000911,PV25,2019JJ00,86.8,10,-4.7,-54.3,-22.6,Gelderland,Province
152973,3000911,PV26,2011JJ00,72.5,13,-3.4,-47.0,-23.0,Utrecht,Province
152974,3000911,PV26,2012JJ00,87.3,16,-4.4,-50.2,-25.9,Utrecht,Province
152975,3000911,PV26,2013JJ00,110.0,19,-6.1,-55.1,-33.0,Utrecht,Province
152976,3000911,PV26,2014JJ00,111.9,20,-6.2,-55.5,-32.2,Utrecht,Province
152977,3000911,PV26,2015JJ00,104.2,18,-5.7,-54.3,-30.0,Utrecht,Province
152978,3000911,PV26,2016JJ00,95.1,16,-5.2,-54.1,-27.6,Utrecht,Province
152979,3000911,PV26,2017JJ00,77.6,13,-4.2,-54.0,-23.8,Utrecht,Province
152980,3000911,PV26,2018JJ00,65.3,11,-3.6,-55.7,-22.1,Utrecht,Province
152981,3000911,PV26,2019JJ00,58.5,10,-3.3,-56.9,-22.3,Utrecht,Province
152982,3000911,PV27,2011JJ00,170.9,14,-8.3,-48.7,-23.7,Noord-Holland,Province
152983,3000911,PV27,2012JJ00,204.0,16,-10.6,-51.7,-26.6,Noord-Holland,Province
152984,3000911,PV27,2013JJ00,250.5,20,-14.3,-57.3,-33.3,Noord-Holland,Province
152985,3000911,PV27,2014JJ00,252.5,20,-14.3,-56.8,-32.0,Noord-Holland,Province
152986,3000911,PV27,2015JJ00,230.8,18,-12.7,-55.0,-29.6,Noord-Holland,Province
152987,3000911,PV27,2016JJ00,206.4,16,-11.0,-53.5,-27.1,Noord-Holland,Province
152988,3000911,PV27,2017JJ00,171.4,13,-9.2,-53.8,-24.3,Noord-Holland,Province
152989,3000911,PV27,2018JJ00,145.0,11,-8.3,-57.0,-23.0,Noord-Holland,Province
152990,3000911,PV27,2019JJ00,129.6,10,-8.2,-63.1,-23.6,Noord-Holland,Province
152991,3000911,PV28,2011JJ00,223.1,14,-9.8,-43.9,-22.6,Zuid-Holland,Province
152992,3000911,PV28,2012JJ00,268.0,17,-12.4,-46.3,-25.6,Zuid-Holland,Province
152993,3000911,PV28,2013JJ00,330.8,21,-17.3,-52.3,-33.1,Zuid-Holland,Province
152994,3000911,PV28,2014JJ00,333.7,21,-17.2,-51.6,-32.0,Zuid-Holland,Province
152995,3000911,PV28,2015JJ00,309.6,19,-15.7,-50.7,-29.6,Zuid-Holland,Province
152996,3000911,PV28,2016JJ00,283.8,17,-14.0,-49.4,-27.4,Zuid-Holland,Province
152997,3000911,PV28,2017JJ00,241.4,15,-11.9,-49.3,-24.5,Zuid-Holland,Province
152998,3000911,PV28,2018JJ00,205.1,12,-10.4,-50.9,-22.8,Zuid-Holland,Province
152999,3000911,PV28,2019JJ00,173.1,10,-9.3,-53.8,-22.3,Zuid-Holland,Province
153000,3000911,PV29,2011JJ00,17.3,10,-0.8,-45.2,-23.8,Zeeland,Province
153001,3000911,PV29,2012JJ00,21.7,13,-1.1,-48.8,-26.9,Zeeland,Province
153002,3000911,PV29,2013JJ00,27.4,16,-1.4,-51.6,-33.7,Zeeland,Province
153003,3000911,PV29,2014JJ00,26.8,16,-1.3,-50.4,-31.6,Zeeland,Province
153004,3000911,PV29,2015JJ00,24.2,14,-1.3,-55.0,-29.7,Zeeland,Province
153005,3000911,PV29,2016JJ00,21.8,13,-1.1,-48.5,-27.8,Zeeland,Province
153006,3000911,PV29,2017JJ00,18.2,11,-0.9,-50.6,-25.8,Zeeland,Province
153007,3000911,PV29,2018JJ00,15.3,9,-0.8,-52.3,-25.2,Zeeland,Province
153008,3000911,PV29,2019JJ00,12.8,7,-0.7,-56.8,-24.5,Zeeland,Province
153009,3000911,PV30,2011JJ00,110.6,10,-5.4,-48.8,-23.4,Noord-Brabant,Province
153010,3000911,PV30,2012JJ00,138.0,13,-7.1,-51.2,-27.1,Noord-Brabant,Province
153011,3000911,PV30,2013JJ00,176.9,16,-10.0,-56.6,-35.2,Noord-Brabant,Province
153012,3000911,PV30,2014JJ00,179.6,17,-10.1,-56.3,-34.2,Noord-Brabant,Province
153013,3000911,PV30,2015JJ00,165.9,15,-9.3,-55.8,-31.6,Noord-Brabant,Province
153014,3000911,PV30,2016JJ00,150.6,14,-8.4,-55.9,-29.4,Noord-Brabant,Province
153015,3000911,PV30,2017JJ00,126.0,11,-7.1,-56.4,-26.4,Noord-Brabant,Province
153016,3000911,PV30,2018JJ00,106.3,9,-6.2,-58.7,-24.0,Noord-Brabant,Province
153017,3000911,PV30,2019JJ00,91.4,8,-5.7,-61.9,-23.2,Noord-Brabant,Province
153018,3000911,PV31,2011JJ00,61.8,12,-2.6,-41.7,-23.6,Limburg,Province
153019,3000911,PV31,2012JJ00,73.7,15,-3.3,-44.7,-26.7,Limburg,Province
153020,3000911,PV31,2013JJ00,90.9,18,-4.5,-49.9,-33.9,Limburg,Province
153021,3000911,PV31,2014JJ00,91.5,18,-4.5,-49.3,-32.8,Limburg,Province
153022,3000911,PV31,2015JJ00,85.5,17,-4.2,-49.4,-31.2,Limburg,Province
153023,3000911,PV31,2016JJ00,74.9,15,-3.6,-47.8,-28.3,Limburg,Province
153024,3000911,PV31,2017JJ00,63.8,12,-3.0,-46.8,-25.8,Limburg,Province
153025,3000911,PV31,2018JJ00,52.8,10,-2.5,-47.2,-23.8,Limburg,Province
153026,3000911,PV31,2019JJ00,45.0,9,-2.2,-48.5,-22.7,Limburg,Province
156942,3000874,PV20,2011JJ00,16.8,6,0.0,-1.9,-1.5,Groningen,Province
